english_name,japanese_names,jp_candidate_count,example_set_id,example_number
Munna,ムンナ,1,a945665e-c81a-4c03-924d-624a07458341,46
Murkrow,ヤミカラス,1,54450e62-c2ee-4136-b175-6191e3a2acfc,44
Muscle Band,ちからのハチマキ,1,1e661884-d040-47cb-bdf0-f160771af6e1,57
Musharna,ムシャーナ,1,a945665e-c81a-4c03-924d-624a07458341,47
Mysterious Treasure,ミステリートレジャー,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,93
Mystery Energy,ミステリーエネルギー,1,c5895636-5372-42da-a880-777a0a52416a,88
N,N,1,57924c09-76eb-4558-9b20-3158526e6c65,66
N's Castle,Nの城,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,97
N's Darmanitan,Nのヒヒダルマ,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,16
N's Darumaka,Nのダルマッカ,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,15
N's Joltik,Nのバチュル,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,28
N's Klang,Nのギギアル,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,65
N's Klink,Nのギアル,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,64
N's Klinklang,Nのギギギアル,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,66
N's Plot,Nの筋書き,1,1b0c8034-f89e-45bd-9339-da3e9963ce3f,83
N's PP Up,Nのポイントアップ,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,89
N's Purrloin,Nのチョロネコ,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,59
N's Reshiram,Nのレシラム,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,74
N's Resolve,Nの覚悟,1,bf3433b6-5f29-4156-a1b7-c67eb119b52f,45
N's Sigilyph,Nのシンボラー,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,40
N's Zoroark ex,Nのゾロアークex,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,61
N's Zorua,Nのゾロア,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,60
Nacli,コジオ,1,34dac2ab-c4e1-429a-a8f7-a057ae021a67,45
Naclstack,ジオヅム,1,34dac2ab-c4e1-429a-a8f7-a057ae021a67,47
Naganadel,アーゴヨン,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,66
Naganadel & Guzzlord-GX,アーゴヨン&アクジキングGX,1,4a261245-088f-4357-a2ff-6c7890e11543,66
Naganadel-GX,アーゴヨンGX,1,03ce403b-f7de-460e-931e-27de38cd44ca,34
Nanu,クチナシ,1,424e31c9-b164-41cc-bc8b-67667edfab53,50
Natu,ネイティ,1,bf3433b6-5f29-4156-a1b7-c67eb119b52f,23
Necrozma,ネクロズマ,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,42
Necrozma V,ネクロズマV,1,db89ab0e-03c2-433a-bbc0-771d17066a54,36
Necrozma-GX,ネクロズマGX,1,ea641579-b748-4519-80bf-909f23f821ca,26
Nemona,ネモ,1,542b66c8-7c21-4bdb-affe-8f231b7ce8a6,15
Neo Upper Energy,ネオアッパーエネルギー,1,87789899-88a8-4a22-81d5-44cb932626af,71
Nessa,ルリナ,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,164
Nest Ball,ネストボール,1,4fc047cb-d0d5-4086-b6dd-8f0b1d5dad42,52
Net Ball,ネットボール,1,03ce403b-f7de-460e-931e-27de38cd44ca,51
Neutral Center,ニュートラルセンター,1,0683c46d-715d-4978-bcac-223c867795ea,63
Neutralization Zone,ニュートラルセンター,1,d89dc0ae-ec18-4b7e-a147-29ceffa71c2f,184
Nickit,クスネ,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,92
Nidoking,ニドキング,1,8c3e90a2-295a-49ec-a166-fec75fe3fd8e,44
Nidoking BREAK,ニドキングBREAK,1,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,44
Nidoqueen,ニドクイン,1,8c3e90a2-295a-49ec-a166-fec75fe3fd8e,41
Nidoran ♀,ニドラン♀,1,8c3e90a2-295a-49ec-a166-fec75fe3fd8e,39
Nidoran ♂,ニドラン♂,1,bb411b0c-7378-4681-8d40-30958187c747,32
Nidoran♂,ニドラン♂,1,8c3e90a2-295a-49ec-a166-fec75fe3fd8e,42
Nidorina,ニドリーナ,1,8c3e90a2-295a-49ec-a166-fec75fe3fd8e,40
Nidorino,ニドリーノ,1,8c3e90a2-295a-49ec-a166-fec75fe3fd8e,43
Night Academy,夜のアカデミー,1,0683c46d-715d-4978-bcac-223c867795ea,64
Night Stretcher,夜のタンカ,1,0683c46d-715d-4978-bcac-223c867795ea,56
Nihilego,ウツロイド,1,ac71e58e-df22-4e89-89a6-7e939bd6632a,46
Nihilego-GX,ウツロイドGX,1,9f635209-aec1-4acf-84b7-8e77e6be7bc0,22
Nincada,ツチニン,1,dbb0d0e7-efba-41c2-9f8a-daf68582ed52,9
Ninetales,キュウコン,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,14
Ninetales BREAK,キュウコンBREAK,1,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,16
Ninetales ex,キュウコンex,1,bb411b0c-7378-4681-8d40-30958187c747,38
Ninetales V,キュウコンV,1,7d28ee74-f539-44c6-9aa1-1af5bf6c65aa,13
Ninjask,テッカニン,1,dbb0d0e7-efba-41c2-9f8a-daf68582ed52,10
Nita,ラニュイ,1,312d4099-d563-4221-b523-a8ab2cf9c24e,140
Noctowl,ヨルノズク,1,0380eb72-bbcd-401c-ba09-fec23007efa7,56
Noibat,オンバット,1,248d92ee-d69e-493d-9d4b-0960134db32f,73
Noivern,オンバーン,1,248d92ee-d69e-493d-9d4b-0960134db32f,74
Noivern ex,オンバーンex,1,34dac2ab-c4e1-429a-a8f7-a057ae021a67,58
Noivern V,オンバーンV,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,46
Noivern-GX,オンバーンGX,1,a8568729-9fae-4f33-bea1-c887bbc3f41a,40
Normalium Z: Tackle,ノーマルZたいあたり,1,03ce403b-f7de-460e-931e-27de38cd44ca,44
Norman,センリ,1,41226239-da09-4293-b6a3-d53c92094bf5,65
Nosepass,ノズパス,1,012f4320-fb6b-4541-b502-a185ca139451,52
Nugget,きんのたま,1,7d28ee74-f539-44c6-9aa1-1af5bf6c65aa,87
Numel,ドンメル,1,03ce403b-f7de-460e-931e-27de38cd44ca,9
Nuzleaf,コノハナ,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,6
Nymble,マメバッタ,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,8
Obstruction Letter,ぼうがいレター,1,154b30d7-3fc1-4322-af22-f39b9c881d45,55
Occa Berry,オッカのみ,1,db8504f1-e9f0-4e60-954a-4818040cfe98,93
Octillery,オクタン,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,31
Oddish,ナゾノクサ,1,248d92ee-d69e-493d-9d4b-0960134db32f,1
Ogre's Mask,鬼の仮面,1,aaae146c-17af-45fb-b9fb-165ca527fc03,90
Oinkologne,パフュートン,1,eb9a2ae1-f752-48e2-bd6e-4a3103023949,98
Oinkologne ex,パフュートンex,1,0e5e9c85-befb-4767-b2e3-748891d46454,68
Okidogi,イイネイヌ,1,aaae146c-17af-45fb-b9fb-165ca527fc03,64
Okidogi ex,イイネイヌex,1,0683c46d-715d-4978-bcac-223c867795ea,36
Old Amber Aerodactyl,ひみつのコハク プテラ,1,20672802-91f9-40b4-909f-312ffba0dd5b,66
Old Cemetery,いにしえの墓地,1,c56a482d-7434-4e00-bc54-16c38f187c4e,68
Old PC,ボロのパソコン,1,34f34ce8-d9b4-4c63-9460-a26290607bc5,65
Oleana,オリーヴ,1,7d28ee74-f539-44c6-9aa1-1af5bf6c65aa,90
Olivia,ライチ,1,25678826-2811-4bff-9b3a-26e10c5db48c,49
Omanyte,オムナイト,1,8c3e90a2-295a-49ec-a166-fec75fe3fd8e,56
Omastar,オムスター,1,8c3e90a2-295a-49ec-a166-fec75fe3fd8e,57
Omastar BREAK,オムスターBREAK,1,738567d0-701f-448b-bba6-70a6b90dbcc4,17
Omastar V,オムスターV,1,248d92ee-d69e-493d-9d4b-0960134db32f,18
Onix,イワーク,1,a945665e-c81a-4c03-924d-624a07458341,55
Opal,ポプラ,1,5ef17897-aa4b-47b6-ba3f-437267d27a85,72
Oranguru,ヤレユータン,1,248d92ee-d69e-493d-9d4b-0960134db32f,88
Oranguru V,ヤレユータンV,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,58
Orbeetle,イオルブ,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,10
Orbeetle V,イオルブV,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,10
Orbeetle VMAX,イオルブVMAX,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,11
Order Pad,おとりよせパッド,1,4faa5ea4-2af5-4aea-8154-3d8eac93ff68,53
Ordinary Rod,ふつうのつりざお,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,139
Oricorio,オドリドリ,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,22
Oricorio-GX,オドリドリGX,1,4a261245-088f-4357-a2ff-6c7890e11543,35
Origin Forme Dialga V,オリジンディアルガV,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,100
Origin Forme Dialga VSTAR,オリジンディアルガVSTAR,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,101
Origin Forme Palkia V,オリジンパルキアV,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,22
Origin Forme Palkia VSTAR,オリジンパルキアVSTAR,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,23
Ortega,オルティガ,1,eb9a2ae1-f752-48e2-bd6e-4a3103023949,104
Orthworm,ミミズズ,1,e86bad58-b459-4ac3-a82c-a122cf1755d6,55
Orthworm ex,ミミズズex,1,db8504f1-e9f0-4e60-954a-4818040cfe98,74
Oshawott,ミジュマル,1,02eba1f1-ab17-434f-b54f-3213cbb54ca3,18
Pachirisu,パチリス,1,012f4320-fb6b-4541-b502-a185ca139451,40
Pal Pad,ともだちてちょう,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,91
Palafin,イルカマン,1,eb9a2ae1-f752-48e2-bd6e-4a3103023949,31
Palafin ex,イルカマンex,1,aaae146c-17af-45fb-b9fb-165ca527fc03,36
Paldean Clodsire,パルデア ドオー,1,eb9a2ae1-f752-48e2-bd6e-4a3103023949,69
Paldean Clodsire ex,パルデア ドオーex,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,54
Paldean Student,パルデアの学生,1,2e3e2cf1-be86-4808-87f7-fe01973f0325,178
Paldean Tauros,パルデア ケンタロス,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,11
Paldean Wooper,パルデア ウパー,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,52
Palkia,パルキア,1,cc2feeb0-7efb-4265-9655-142f55afe232,25
Palkia-EX,パルキアEX,1,2f7aa653-531c-4744-b532-e3fead1dfa1f,54
Palkia-GX,パルキアGX,1,4faa5ea4-2af5-4aea-8154-3d8eac93ff68,45
Palossand,シロデスナ,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,64
Palossand ex,シロデスナex,1,6d9ff692-c95f-40d8-aef9-58089eb14260,57
Palpitoad,ガマガル,1,c56a482d-7434-4e00-bc54-16c38f187c4e,38
Pancham,ヤンチャム,1,248d92ee-d69e-493d-9d4b-0960134db32f,52
Pangoro,ゴロンダ,1,248d92ee-d69e-493d-9d4b-0960134db32f,59
Panic Mask,パニックマスク,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,94
Panpour,ヒヤップ,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,5
Pansage,ヤナップ,1,a8568729-9fae-4f33-bea1-c887bbc3f41a,5
Pansear,バオップ,1,a8568729-9fae-4f33-bea1-c887bbc3f41a,13
Parallel City,パラレルシティ,1,e2a21580-e660-4e87-921d-56dea35352aa,58
Paras,パラス,1,54450e62-c2ee-4136-b175-6191e3a2acfc,1
Parasect,パラセクト,1,54450e62-c2ee-4136-b175-6191e3a2acfc,2
Parasol Lady,パラソルおねえさん,1,c5804d11-9c59-4cad-9061-0801b0ba0d9b,61
Passho Berry,イトケのみ,1,154b30d7-3fc1-4322-af22-f39b9c881d45,58
Passimian,ナゲツケサル,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,88
Path to the Peak,頂への雪道,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,165
Patrat,ミネズミ,1,a46aa9cd-922a-487f-a7f2-940f9a23ef57,42
Patrol Cap,パトロールキャップ,1,eb9a2ae1-f752-48e2-bd6e-4a3103023949,101
Pawmi,パモ,1,15f71d52-9415-472d-a5cb-2397e385979c,33
Pawmo,パモット,1,15f71d52-9415-472d-a5cb-2397e385979c,35
Pawmot,パーモット,1,15f71d52-9415-472d-a5cb-2397e385979c,36
Pawniard,コマタナ,1,012908fb-007c-486d-85ba-d2fcf10d833d,49
Payapa Berry,ウタンのみ,1,db8504f1-e9f0-4e60-954a-4818040cfe98,92
Pecharunt,モモワロウ,1,6d9ff692-c95f-40d8-aef9-58089eb14260,75
Pecharunt ex,モモワロウex,1,0683c46d-715d-4978-bcac-223c867795ea,39
Peeking Red Card,のぞきみレッドカード,1,133c791b-7cad-484f-843a-1fdb007af685,47
Pelipper,ペリッパー,1,af81f07b-2345-4f9e-baf5-adfa2bcdb807,14
Penny,ボタン,1,0e5e9c85-befb-4767-b2e3-748891d46454,77
Peonia,シャクヤ,1,c56a482d-7434-4e00-bc54-16c38f187c4e,66
Peony,ピオニー,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,67
Perilous Jungle,危険な密林,1,87789899-88a8-4a22-81d5-44cb932626af,70
Perrin,サザレ,1,97d0e77f-4340-44e3-9fb3-6e227b079a7d,63
Persian,ペルシアン,1,94db240f-1949-4c1e-9b92-12425aa31573,68
Persian-GX,ペルシアンGX,1,94db240f-1949-4c1e-9b92-12425aa31573,69
Petilil,チュリネ,1,012908fb-007c-486d-85ba-d2fcf10d833d,7
Phanpy,ゴマゾウ,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,58
Phantump,ボクレー,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,11
Pheromosa,フェローチェ,1,adc82cca-bad7-4c21-88f1-14482564992e,9
Pheromosa & Buzzwole-GX,フェローチェ&マッシブーンGX,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,1
Pheromosa-GX,フェローチェGX,1,02774e64-31dd-4b6c-a9b3-65c24144066e,12
Phione,フィオネ,1,54450e62-c2ee-4136-b175-6191e3a2acfc,11
Phoebe,フヨウ,1,8cce95a2-f537-4156-907d-f331ce13b5d6,67
Picnic Basket,ピクニックバスケット,1,15f71d52-9415-472d-a5cb-2397e385979c,71
Pidgeot,ピジョット,1,8c3e90a2-295a-49ec-a166-fec75fe3fd8e,70
Pidgeot ex,ピジョットex,1,eb9a2ae1-f752-48e2-bd6e-4a3103023949,89
Pidgeot Spirit Link,ピジョットソウルリンク,1,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,81
Pidgeot V,ピジョットV,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,82
Pidgeot-EX,ピジョットEX,1,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,62
Pidgeotto,ピジョン,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,104
Pidgey,ポッポ,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,103
Pidove,マメパト,1,4fc047cb-d0d5-4086-b6dd-8f0b1d5dad42,41
Piers,ネズ,1,43366684-3ba6-4b69-a815-9c96da64469d,173
Pignite,チャオブー,1,8cce95a2-f537-4156-907d-f331ce13b5d6,11
Pikachu,ピカチュウ,1,54450e62-c2ee-4136-b175-6191e3a2acfc,14
Pikachu & Zekrom-GX,ピカチュウ&ゼクロムGX,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,41
Pikachu ex,ピカチュウex,1,6d9ff692-c95f-40d8-aef9-58089eb14260,33
Pikachu V,ピカチュウV,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,45
Pikachu V-UNION,ピカチュウV-UNION,1,798983eb-5b45-49ab-b90a-339a8fd22b4a,25
Pikachu VMAX,ピカチュウVMAX,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,46
Pikachu-EX,ピカチュウEX,1,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,94
Pikipek,ツツケラ,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,116
Piloswine,イノムー,1,0380eb72-bbcd-401c-ba09-fec23007efa7,19
Pincurchin,バチンウニ,1,34dac2ab-c4e1-429a-a8f7-a057ae021a67,22
Pineco,クヌギダマ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,1
Pinsir,カイロス,1,af81f07b-2345-4f9e-baf5-adfa2bcdb807,1
Piplup,ポッチャマ,1,012f4320-fb6b-4541-b502-a185ca139451,25
Plasma Energy,プラズマエネルギー,1,d80a5f18-cad8-457f-90e6-3fbfd527f8c2,67
Plasma Frigate,プラズマフリゲート,1,d80a5f18-cad8-457f-90e6-3fbfd527f8c2,66
Plume Fossil,はねの化石,1,57924c09-76eb-4558-9b20-3158526e6c65,62
Plumeria,プルメリ,1,a8568729-9fae-4f33-bea1-c887bbc3f41a,50
Plusle,プラスル,1,cc2feeb0-7efb-4265-9655-142f55afe232,34
PlusPower,プラスパワー,1,b40da42f-59cd-4cf5-b07d-0a4e0b111b12,51
Po Town,ポータウン,1,ea641579-b748-4519-80bf-909f23f821ca,51
Poipole,ベベノム,1,03ce403b-f7de-460e-931e-27de38cd44ca,32
Poison Barb,どくバリ,1,af81f07b-2345-4f9e-baf5-adfa2bcdb807,57
Pokémon Breeder,ポケモンブリーダー,1,cc2feeb0-7efb-4265-9655-142f55afe232,68
Pokémon Breeder's Nurturing,ポケモンブリーダーの育成,1,34f34ce8-d9b4-4c63-9460-a26290607bc5,68
Pokémon Catcher,ポケモンキャッチャー,1,cc2feeb0-7efb-4265-9655-142f55afe232,66
Pokémon Center,ポケモンセンター,1,eeb4f01f-3792-421f-9dc9-6a8799cd6a06,51
Pokémon Center Lady,ポケモンセンターのお姉さん,1,6ba347c2-db70-4a00-bd67-01f48ceff2f5,78
Pokémon Communication,ポケモン通信,1,67f367c1-a48d-4f82-8b03-0cea6da851bb,54
Pokémon Fan Club,ポケモンだいすきクラブ,1,94db240f-1949-4c1e-9b92-12425aa31573,86
Pokémon League Headquarters,ポケモンリーグ本部,1,eb9a2ae1-f752-48e2-bd6e-4a3103023949,108
Pokémon Research Lab,ポケモンけんきゅうじょ,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,89
Poké Kid,ポケモンごっこ,1,43366684-3ba6-4b69-a815-9c96da64469d,197
Poké Maniac,かいじゅうマニア,1,03ce403b-f7de-460e-931e-27de38cd44ca,47
Poké-Vital A,ポケバイタルA,1,0683c46d-715d-4978-bcac-223c867795ea,55
Pokédex,ポケモン図鑑,1,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,78
Pokégear 3.0,ポケギア3.0,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,92
PokéNav,ポケナビ,1,1778f144-2fa0-4cf0-b7ed-b8a42a4f4526,58
PokéStop,ポケストップ,1,519974df-352f-47fe-a03f-04e3e551a5da,71
Politoed,ニョロトノ,1,575b3ae4-5c0c-4abc-93f8-f1f4cc71974a,13
Poliwag,ニョロモ,1,94db240f-1949-4c1e-9b92-12425aa31573,20
Poliwhirl,ニョロゾ,1,94db240f-1949-4c1e-9b92-12425aa31573,22
Poliwrath,ニョロボン,1,94db240f-1949-4c1e-9b92-12425aa31573,23
Poltchageist,チャデス,1,97d0e77f-4340-44e3-9fb3-6e227b079a7d,8
Polteageist,ポットデス,1,e86bad58-b459-4ac3-a82c-a122cf1755d6,36
Ponyta,ポニータ,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,11
Poochyena,ポチエナ,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,81
Popplio,アシマリ,1,575b3ae4-5c0c-4abc-93f8-f1f4cc71974a,14
Poppy,ポピー,1,eb9a2ae1-f752-48e2-bd6e-4a3103023949,105
Porygon,ポリゴン,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,83
Porygon-Z,ポリゴンZ,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,85
Porygon2,ポリゴン2,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,84
Postwick,ハロンタウン,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,99
Pot Helmet,なべメット,1,012f4320-fb6b-4541-b502-a185ca139451,91
Potion,きずぐすり,1,85624ae1-7bf6-4f09-a3c7-d3af5f65893a,53
Power Hourglass,力の砂時計,1,0683c46d-715d-4978-bcac-223c867795ea,58
Power Plant,無人発電所,1,bf3433b6-5f29-4156-a1b7-c67eb119b52f,75
Power Tablet,トレーニングコート | パワータブレット,2,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,139
Powerful Colorless Energy,パワフル無色エネルギー,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,179
Practice Studio,レッスンスタジオ,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,71
Primal Groudon-EX,ゲンシグラードンEX,1,e249c6c7-6f19-4de0-b421-1d7bce8e588d,40
Primal Kyogre-EX,ゲンシカイオーガEX,1,a03039bf-3a15-4b15-9d4f-634488fa9e48,32
Primarina,アシレーヌ,1,8251be2f-446e-47c1-ae16-155441fda939,24
Primarina-GX,アシレーヌGX,1,575b3ae4-5c0c-4abc-93f8-f1f4cc71974a,16
Prime Catcher,プライムキャッチャー,1,1fea9ad9-1344-4423-b075-978401221f70,62
Primeape,オコリザル,1,8cce95a2-f537-4156-907d-f331ce13b5d6,29
Primordial Altar,未開の祭壇,1,248d92ee-d69e-493d-9d4b-0960134db32f,97
Prinplup,ポッタイシ,1,012f4320-fb6b-4541-b502-a185ca139451,26
Prism Energy,プリズムエネルギー,1,1b0c8034-f89e-45bd-9339-da3e9963ce3f,86
Probopass,ダイノーズ,1,012f4320-fb6b-4541-b502-a185ca139451,67
Professor Birch's Observations,オダマキ博士の観察,1,a03039bf-3a15-4b15-9d4f-634488fa9e48,67
Professor Elm's Lecture,ウツギ博士のレクチャー,1,4a261245-088f-4357-a2ff-6c7890e11543,95
Professor Juniper,アララギ博士,1,7816388b-32e3-4c5e-9815-b552741bee9c,53
Professor Kukui,ククイ博士,1,c9f7833f-defe-4d99-b45a-33fcb5a1fb14,59
Professor Oak's Hint,オーキド博士のヒント,1,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,84
Professor Oak's Setup,オーキド博士のセッティング,1,67f367c1-a48d-4f82-8b03-0cea6da851bb,56
Professor Sada's Vitality,オーリム博士の気迫,1,41226239-da09-4293-b6a3-d53c92094bf5,64
Professor Sycamore,プラターヌ博士,1,1e661884-d040-47cb-bdf0-f160771af6e1,58
Professor Turo's Scenario,フトゥー博士のシナリオ,1,1d6a22e1-15be-46ec-bfa4-71adffe1213e,65
Professor's Letter,はかせのてがみ,1,0f0b8f32-db0e-4bf1-9a12-e6692554debb,55
Professor's Research,博士の研究 | 博士の研究(アララギ博士) | 博士の研究(ウィロー博士) | 博士の研究(オーキド博士) | 博士の研究(オーリム博士) | 博士の研究(ナナカマド博士) | 博士の研究(フトゥー博士) | 博士の研究(マグノリア博士),8,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,159
Protection Cube,プロテクトキューブ,1,6ba347c2-db70-4a00-bd67-01f48ceff2f5,76
Protective Goggles,安全ゴーグル,1,bb411b0c-7378-4681-8d40-30958187c747,157
Psychic Energy,基本超エネルギー,1,c56a482d-7434-4e00-bc54-16c38f187c4e,95
Psychic Memory,サイキックメモリ,1,133c791b-7cad-484f-843a-1fdb007af685,48
Psychics Third Eye,サイキッカーの心眼,1,76c58458-b473-4806-9bb6-903a2d2a9b45,78
Psyduck,コダック,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,16
Pumpkaboo,バケッチャ,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,61
Pupitar,サナギラス,1,1778f144-2fa0-4cf0-b7ed-b8a42a4f4526,36
Purrloin,チョロネコ,1,248d92ee-d69e-493d-9d4b-0960134db32f,57
Purugly,ブニャット,1,0380eb72-bbcd-401c-ba09-fec23007efa7,60
Puzzle of Time,時のパズル,1,76c58458-b473-4806-9bb6-903a2d2a9b45,71
Pyroar,カエンジシ,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,13
Pyukumuku,ナマコブシ,1,a945665e-c81a-4c03-924d-624a07458341,27
Quad Stone,クワッドストーン,1,248d92ee-d69e-493d-9d4b-0960134db32f,89
Quagsire,ヌオー,1,80f62c95-9f01-4569-b25d-11f781e01a82,19
Quaquaval,ウェーニバル,1,154b30d7-3fc1-4322-af22-f39b9c881d45,15
Quaquaval ex,ウェーニバルex,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,30
Quaxly,クワッス,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,27
Quaxwell,ウェルカモ,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,29
Quick Ball,クイックボール,1,43366684-3ba6-4b69-a815-9c96da64469d,158
Quilava,マグマラシ,1,ac71e58e-df22-4e89-89a6-7e939bd6632a,18
Quilladin,ハリボーグ,1,0f0b8f32-db0e-4bf1-9a12-e6692554debb,8
Qwilfish,ハリーセン,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,46
Raboot,ラビフット,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,16
Rabsca,ベラカス,1,e86bad58-b459-4ac3-a82c-a122cf1755d6,37
Radiant Alakazam,かがやくフーディン,1,012908fb-007c-486d-85ba-d2fcf10d833d,31
Radiant Blastoise,かがやくカメックス,1,519974df-352f-47fe-a03f-04e3e551a5da,18
Radiant Charizard,かがやくリザードン,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,15
Radiant Charjabug,かがやくデンヂムシ,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,39
Radiant Eevee,かがやくイーブイ,1,519974df-352f-47fe-a03f-04e3e551a5da,55
Radiant Eternatus,かがやくムゲンダイナ,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,115
Radiant Gardevoir,かがやくサーナイト,1,54450e62-c2ee-4136-b175-6191e3a2acfc,27
Radiant Greninja,かがやくゲッコウガ,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,33
Radiant Hawlucha,かがやくルチャブル,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,78
Radiant Heatran,かがやくヒードラン,1,0380eb72-bbcd-401c-ba09-fec23007efa7,11
Radiant Hisuian Sneasler,かがやくヒスイ オオニューラ,1,54450e62-c2ee-4136-b175-6191e3a2acfc,46
Radiant Jirachi,かがやくジラーチ,1,012908fb-007c-486d-85ba-d2fcf10d833d,45
Radiant Steelix,かがやくハガネール,1,54450e62-c2ee-4136-b175-6191e3a2acfc,50
Radiant Tsareena,かがやくアマージョ,1,012908fb-007c-486d-85ba-d2fcf10d833d,9
Radiant Venusaur,かがやくフシギバナ,1,519974df-352f-47fe-a03f-04e3e551a5da,4
Raging Bolt,タケルライコ,1,db8504f1-e9f0-4e60-954a-4818040cfe98,75
Raging Bolt ex,タケルライコex,1,d89dc0ae-ec18-4b7e-a147-29ceffa71c2f,124
Raichu,ライチュウ,1,54450e62-c2ee-4136-b175-6191e3a2acfc,15
Raichu & Alolan Raichu-GX,ライチュウ&アローラライチュウGX,1,4fc047cb-d0d5-4086-b6dd-8f0b1d5dad42,8
Raichu V,ライチュウV,1,012f4320-fb6b-4541-b502-a185ca139451,34
