id,set_id,name,name_normalized,card_number,rarity,variant,image_url,image_source_note,is_active,created_at,updated_at,tcgdex_id,hp,category,types,stage,illustrator,regulation_mark,description_ja,attacks,abilities,weaknesses,resistances,retreat,dex_ids,set_order,pokedex_number,image_dhash
579a5f29-745d-4561-b583-74765ecf2f01,c9f7833f-defe-4d99-b45a-33fcb5a1fb14,コスモウム,コスモウム,028,U,normal,https://images.scrydex.com/pokemon/sm1s_ja-28/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:13.450781+00:00,2026-08-30 05:24:14.346209+00:00,SM1S-028,90,Pokemon,"[""Psychic""]",Stage1,Sanosuke Sakuma,,死んだように まったく 動かないが 触れると ほのかに 温かい。 大昔は 星の繭と 呼ばれた。,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""テレポート"",""effectJa"":""このポケモンをベンチポケモンと入れ替える。""}]",[],"[{""type"":""Psychic"",""value"":""x2""}]",[],3,[790],,,d896b2b4cee8aa82
1c299d6f-1b2d-4a57-a4ed-629adf6907c9,519974df-352f-47fe-a03f-04e3e551a5da,かがやくリザードン,カガヤクリザードン,011,,normal,https://images.scrydex.com/pokemon/swsh10b_ja-11/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 06:28:15.933943+00:00,2026-08-30 05:24:14.346209+00:00,ptcg:S10b:011,160,Pokémon,"[""Fire""]",たね,Shigenori Negishi,,岩石も 焼けるような 灼熱の 炎を 吐いて 山火事を 起こすことが ある。,"[{""cost"":[""Fire"",""Colorless"",""Colorless"",""Colorless"",""Colorless""],""name"":""かえんばく"",""damage"":{""amount"":250,""suffix"":""""},""effect"":""次の自分の番、このポケモンは「かえんばく」が使えない。""}]","[{""name"":""エキサイトハート"",""effect"":""相手がすでにとったサイドの枚数ぶん、このポケモンがワザを使うためのColorlessエネルギーは少なくなる。""}]","[{""type"":[""Water""],""value"":""×2""}]","[{""type"":[],""value"":null}]",3,[6],,,d0e1aebb8d2c986c
fc7c3381-a52c-4a63-983a-3ace2b11e917,519974df-352f-47fe-a03f-04e3e551a5da,ドンメル,ドンメル,013,C,normal,https://images.scrydex.com/pokemon/swsh10b_ja-13/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 06:28:15.933943+00:00,2026-08-30 05:24:14.346209+00:00,ptcg:S10b:013,80,Pokémon,"[""Fire""]",たね,Shibuzoh.,,１２００度の マグマを 体内に ためこんでいる。 炎の 技を 使うと コブは 小さく しぼむ。,"[{""cost"":[""Fire"",""Colorless""],""name"":""たいあたり"",""damage"":{""amount"":20,""suffix"":""""},""effect"":""""},{""cost"":[""Fire"",""Fire"",""Colorless""],""name"":""ふみつけ"",""damage"":{""amount"":50,""suffix"":""＋""},""effect"":""コインを1回投げオモテなら、50ダメージ追加。""}]",[],"[{""type"":[""Water""],""value"":""×2""}]","[{""type"":[],""value"":null}]",3,[322],,,1b598ba6cca4a898
7f7f7ad7-8623-40d2-8d8b-6b37fb1041c2,d6ec8a81-24f9-40f2-b312-51e98ef405f8,博士の研究,博士ノ研究,021,ー,normal,https://assets.tcgdex.net/ja/SV/SVLS/021/high.webp,TCGdex,True,2026-08-28 04:35:34.915819+00:00,2026-08-30 05:24:14.572242+00:00,SVLS-021,,Trainer,[],,kirisAki,,,[],[],[],[],,[],,,8f95159696091f3d
005fe44e-a212-4278-afbf-93ba41bc3d89,d6ec8a81-24f9-40f2-b312-51e98ef405f8,ボスの指令,ボスノ指令,022,ー,normal,https://assets.tcgdex.net/ja/SV/SVLS/022/high.webp,TCGdex,True,2026-08-28 04:35:34.915819+00:00,2026-08-30 05:24:14.572242+00:00,SVLS-022,,Trainer,[],,NC Empire,,,[],[],[],[],,[],,,8f8ebafc1e071f3d
fa030f4d-8e10-484b-92a3-01d1d7b58d0f,519974df-352f-47fe-a03f-04e3e551a5da,バクーダ,バクーダ,014,C,normal,https://images.scrydex.com/pokemon/swsh10b_ja-14/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 06:28:15.933943+00:00,2026-08-30 05:24:14.346209+00:00,ptcg:S10b:014,140,Pokémon,"[""Fire""]",1 進化,yuu,,怒ると 灼熱の マグマを 背中の コブから 噴き上げる。 火山の 火口に 住処が ある。,"[{""cost"":[""Fire"",""Colorless""],""name"":""ばくれつだん"",""damage"":null,""effect"":""相手のポケモン2匹に、それぞれ50ダメージ。［ベンチは弱点・抵抗力を計算しない。］""},{""cost"":[""Fire"",""Fire"",""Colorless""],""name"":""ヒートブラスト"",""damage"":{""amount"":120,""suffix"":""""},""effect"":""""}]",[],"[{""type"":[""Water""],""value"":""×2""}]","[{""type"":[],""value"":null}]",4,[323],,,9b726a70c498ba98
7eb6d533-e463-4c73-af42-a8c0b739d3ca,02774e64-31dd-4b6c-a9b3-65c24144066e,ピカチュウ,ピカチュウ,028,ー,normal,https://images.scrydex.com/pokemon/sm4p_ja-28/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:15.461427+00:00,2026-08-30 05:24:14.346209+00:00,SM4p-028,60,Pokemon,"[""Lightning""]",Basic,Saya Tsuruta,,たくさんの ピカチュウを 集め 発電所を 造る 計画が 最近 発表 された。,"[{""cost"":[""Colorless""],""damage"":10,""nameJa"":""しっぽではたく"",""effectJa"":null},{""cost"":[""Lightning"",""Colorless""],""damage"":20,""nameJa"":""でんきショック"",""effectJa"":""コインを1回投げオモテなら、相手のバトルポケモンをマヒにする。""}]",[],"[{""type"":""Fighting"",""value"":""x2""}]","[{""type"":""Metal"",""value"":""-20""}]",1,[25],,,a292ba8e93669932
9005a9cf-8460-47e6-9f9c-c5318b308342,519974df-352f-47fe-a03f-04e3e551a5da,リザードン,リザードン,010,R,normal,https://images.scrydex.com/pokemon/swsh10b_ja-10/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 06:28:15.933943+00:00,2026-08-30 05:24:14.346209+00:00,ptcg:S10b:010,170,Pokémon,"[""Fire""]",2 進化,N-DESIGN Inc.,,岩石も 焼けるような 灼熱の 炎を 吐いて 山火事を 起こすことが ある。,"[{""cost"":[""Fire"",""Fire"",""Colorless"",""Colorless""],""name"":""フレアドライブ"",""damage"":{""amount"":170,""suffix"":""""},""effect"":""このポケモンについているFireエネルギーを、すべてトラッシュする。""}]","[{""name"":""もえさかる"",""effect"":""このポケモンがいるかぎり、自分の場のポケモンについている基本Fireエネルギーは、それぞれFireエネルギー2個ぶんとしてはたらく。この効果は、この特性を持つポケモンが何匹いても、重ならない。""}]","[{""type"":[""Water""],""value"":""×2""}]","[{""type"":[],""value"":null}]",3,[6],,,de66aab8c438a29c
d8d9d500-ccab-44a7-95be-6697a3031f80,c9f7833f-defe-4d99-b45a-33fcb5a1fb14,ウインディ,ウインディ,010,R,holo,https://images.scrydex.com/pokemon/sm1s_ja-10/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:13.450781+00:00,2026-08-30 05:24:14.346209+00:00,SM1S-010,130,Pokemon,"[""Fire""]",Stage1,kodama,,東洋の 古い 言い伝え にも 登場する。 威厳に あふれ たくましくも 美しい ポケモン。,"[{""cost"":[""Fire"",""Colorless"",""Colorless""],""damage"":60,""nameJa"":""やきこがす"",""effectJa"":""相手のバトルポケモンをやけどにする。""},{""cost"":[""Fire"",""Fire"",""Fire"",""Colorless""],""damage"":190,""nameJa"":""ほのおのあらし"",""effectJa"":""このポケモンについている[炎]エネルギーを、3個トラッシュする。""}]",[],"[{""type"":""Water"",""value"":""x2""}]",[],2,[59],,,9a3662924cb8a8e8
dc784c6c-7213-41fc-8fb3-97a457448cd7,519974df-352f-47fe-a03f-04e3e551a5da,かがやくカメックス,カガヤクカメックス,018,,normal,https://images.scrydex.com/pokemon/swsh10b_ja-18/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 06:28:15.933943+00:00,2026-08-30 05:24:14.346209+00:00,ptcg:S10b:018,150,Pokémon,"[""Water""]",たね,Masakazu Fukuda,,体が 重たく のしかかって 相手を 気絶させる。 ピンチの ときは 殻に 隠れる。,"[{""cost"":[""Water"",""Water"",""Colorless""],""name"":""げきりゅうほう"",""damage"":{""amount"":170,""suffix"":""""},""effect"":""次の自分の番、このポケモンは「げきりゅうほう」が使えない。""}]","[{""name"":""ポンプショット"",""effect"":""自分の番に、自分の手札からWaterエネルギーを1枚トラッシュするなら、1回使える。相手のベンチポケモン1匹に、ダメカンを2個のせる。""}]","[{""type"":[""Electric""],""value"":""×2""}]","[{""type"":[],""value"":null}]",2,[9],,,5971694b8d9c1348
fd7a654d-0265-47c1-b982-1004dd10a812,519974df-352f-47fe-a03f-04e3e551a5da,カメール,カメール,016,U,normal,https://images.scrydex.com/pokemon/swsh10b_ja-16/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 06:28:15.933943+00:00,2026-08-30 05:24:14.346209+00:00,ptcg:S10b:016,90,Pokémon,"[""Water""]",1 進化,kurumitsu,,長生きの シンボルと されている。 甲羅に 苔が ついているのは とくに 長生きの カメールだ。,"[{""cost"":[""Water""],""name"":""みずでっぽう"",""damage"":{""amount"":30,""suffix"":""""},""effect"":""""},{""cost"":[""Colorless"",""Colorless"",""Colorless""],""name"":""ハイドロポンプ"",""damage"":{""amount"":50,""suffix"":""＋""},""effect"":""このポケモンについているWaterエネルギーの数×10ダメージ追加。""}]",[],"[{""type"":[""Electric""],""value"":""×2""}]","[{""type"":[],""value"":null}]",2,[8],,,d8d0b2ba461ab8d9
cb99bf1d-b0a6-4b59-a3d5-7798c229a7df,519974df-352f-47fe-a03f-04e3e551a5da,カメックス,カメックス,017,R,normal,https://images.scrydex.com/pokemon/swsh10b_ja-17/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 06:28:15.933943+00:00,2026-08-30 05:24:14.346209+00:00,ptcg:S10b:017,170,Pokémon,"[""Water""]",2 進化,NC Empire,,体が 重たく のしかかって 相手を 気絶させる。 ピンチの ときは 殻に 隠れる。,"[{""cost"":[""Colorless"",""Colorless"",""Colorless"",""Colorless""],""name"":""ハイドロポンプ"",""damage"":{""amount"":90,""suffix"":""＋""},""effect"":""このポケモンについているWaterエネルギーの数×30ダメージ追加。""}]","[{""name"":""かつりょくせん"",""effect"":""自分の番に1回使えて、使ったなら、自分の番は終わる。自分の山札からエネルギーを6枚まで選び、自分のポケモンに好きなようにつける。そして山札を切る。""}]","[{""type"":[""Electric""],""value"":""×2""}]","[{""type"":[],""value"":null}]",3,[9],,,fb989c988e18b0d8
24ec17ac-21be-4152-ad2d-157e690ea055,519974df-352f-47fe-a03f-04e3e551a5da,ヤドラン,ヤドラン,020,U,normal,https://images.scrydex.com/pokemon/swsh10b_ja-20/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 06:28:15.933943+00:00,2026-08-30 05:24:14.346209+00:00,ptcg:S10b:020,120,Pokémon,"[""Water""]",1 進化,Mina Nakai,,シェルダーに しっぽを 噛まれて 進化。 シェルダーは しっぽから にじみ出る 甘味に 夢心地だ。,"[{""cost"":[""Colorless""],""name"":""ぐるぐるタックル"",""damage"":{""amount"":20,""suffix"":""""},""effect"":""おたがいのバトルポケモンを、それぞれねむりにする。""},{""cost"":[""Colorless"",""Colorless""],""name"":""たそがれのひらめき"",""damage"":null,""effect"":""このワザは、相手のサイドの残り枚数が1枚のときにしか使えない。自分のサイドを2枚とる。""}]",[],"[{""type"":[""Electric""],""value"":""×2""}]","[{""type"":[],""value"":null}]",3,[80],,,5bb3b9924c58b8d9
204e6e3e-0aff-41f3-8d71-4f4e149080c9,25678826-2811-4bff-9b3a-26e10c5db48c,ネッコアラ,ネッコアラ,043,ー,normal,https://images.scrydex.com/pokemon/sm2p_ja-43/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:14.187559+00:00,2026-08-30 05:24:14.346209+00:00,SM2p-043,80,Pokemon,"[""Colorless""]",Basic,Kouki Saitou,,寝たまま 生まれ 寝たまま 死ぬ。 すべての 行動は みている 夢に よる 寝相 らしい。,"[{""cost"":[""Colorless"",""Colorless"",""Colorless""],""damage"":100,""nameJa"":""ヒプノロール"",""effectJa"":""このワザは、このポケモンがねむりなら、使える。このポケモンがねむりでないなら、このワザは失敗。""}]","[{""type"":""Ability"",""nameJa"":""ぜったいねむり"",""effectJa"":""このポケモンがバトル場にいるかぎり、手札からこのポケモンにエネルギーをつけるたび、このポケモンをねむりにする。""}]","[{""type"":""Fighting"",""value"":""x2""}]",[],2,[775],,,6632b29893e6883a
7178bcc3-c886-453c-ab2b-9a3e8957e79b,519974df-352f-47fe-a03f-04e3e551a5da,ヤドン,ヤドン,019,C,normal,https://images.scrydex.com/pokemon/swsh10b_ja-19/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 06:28:15.933943+00:00,2026-08-30 05:24:14.346209+00:00,ptcg:S10b:019,70,Pokémon,"[""Water""]",たね,N-DESIGN Inc.,,まぬけで 鈍感。 しっぽを 食べられても 痛みを 感じないし 生えかわったことにも 気づかない。,"[{""cost"":[""Colorless""],""name"":""じっとする"",""damage"":null,""effect"":""このポケモンのHPを「30」回復する。""},{""cost"":[""Water""],""name"":""つりびより"",""damage"":null,""effect"":""自分のトラッシュからグッズを1枚選び、相手に見せて、手札に加える。""}]",[],"[{""type"":[""Electric""],""value"":""×2""}]","[{""type"":[],""value"":null}]",2,[79],,,f1a1da5a6410b8d9
ee96e1eb-fc2d-402d-9d0c-9ef81d3f98d4,519974df-352f-47fe-a03f-04e3e551a5da,コイキング,コイキング,021,C,normal,https://images.scrydex.com/pokemon/swsh10b_ja-21/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 06:28:15.933943+00:00,2026-08-30 05:24:14.346209+00:00,ptcg:S10b:021,30,Pokémon,"[""Water""]",たね,N-DESIGN Inc.,,力も スピードも ほとんどダメ。 世界で 一番 弱くて 情けない ポケモンだ。,"[{""cost"":[""Colorless""],""name"":""ぴちぴちむれる"",""damage"":null,""effect"":""自分の山札から「コイキング」を好きなだけ選び、相手に見せて、手札に加える。そして山札を切る。""},{""cost"":[""Colorless"",""Colorless""],""name"":""いかりのおびれ"",""damage"":{""amount"":10,""suffix"":""＋""},""effect"":""自分のトラッシュにある「コイキング」と「ギャラドス」の枚数×30ダメージ追加。""}]",[],"[{""type"":[""Electric""],""value"":""×2""}]","[{""type"":[],""value"":null}]",1,[129],,,33e6a4726498b8d9
f58840d5-c1c4-4668-a921-1fad2b6a13c3,a8568729-9fae-4f33-bea1-c887bbc3f41a,ヤナッキー,ヤナッキー,006,C,normal,https://images.scrydex.com/pokemon/sm3h_ja-6/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 04:31:14.442407+00:00,2026-08-30 05:24:14.346209+00:00,SM3H-006,90,Pokemon,"[""Grass""]",Stage1,tetsuya koizumi,,トゲの たくさん ついた 尻尾を 相手に たたきつけて 攻撃。 気性の 激しい ポケモン。,"[{""cost"":[""Colorless""],""damage"":30,""nameJa"":""ひっかく"",""effectJa"":null},{""cost"":[""Grass"",""Colorless""],""damage"":50,""nameJa"":""リーフサプライ"",""effectJa"":""のぞむなら、自分の手札にある[草]エネルギーを1枚、自分のポケモンにつける。""}]",[],"[{""type"":""Fire"",""value"":""x2""}]",[],1,[512],,,d888ba9826b2b098
d5dd0431-d381-4be0-9d17-77930dd1232d,519974df-352f-47fe-a03f-04e3e551a5da,ラプラス,ラプラス,023,R,normal,https://images.scrydex.com/pokemon/swsh10b_ja-23/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 06:28:15.933943+00:00,2026-08-30 05:24:14.346209+00:00,ptcg:S10b:023,120,Pokémon,"[""Water""]",たね,N-DESIGN Inc.,,賢く 心優しい ポケモン。 きれいな 歌声を 響かせながら 海の上を 泳いで いく。,"[{""cost"":[""Water""],""name"":""れいとうビーム"",""damage"":{""amount"":20,""suffix"":""""},""effect"":""コインを1回投げオモテなら、相手のバトルポケモンをマヒにする。""},{""cost"":[""Water"",""Water"",""Colorless""],""name"":""なみのり"",""damage"":{""amount"":110,""suffix"":""""},""effect"":""""}]",[],"[{""type"":[""Electric""],""value"":""×2""}]","[{""type"":[],""value"":null}]",2,[131],,,aa8e96b64c1ab0d9
9330528c-dd9b-4f12-bc35-829451ce5bc3,519974df-352f-47fe-a03f-04e3e551a5da,フリーザー,フリーザー,024,R,normal,https://images.scrydex.com/pokemon/swsh10b_ja-24/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 06:28:15.933943+00:00,2026-08-30 05:24:14.346209+00:00,ptcg:S10b:024,120,Pokémon,"[""Water""]",たね,Jiro Sasumo,,青く 美しい 羽根は 氷で できていると 言われている。 長い 尾を たなびかせ 雪山を 飛ぶ。,"[{""cost"":[""Water"",""Water"",""Colorless""],""name"":""フリーズウインド"",""damage"":{""amount"":110,""suffix"":""""},""effect"":""""}]","[{""name"":""アイスシンボル"",""effect"":""このポケモンがいるかぎり、自分のWaterタイプのたねポケモン（「フリーザー」をのぞく）が使うワザの、相手のバトルポケモンへのダメージは「+10」される。""}]","[{""type"":[""Steel""],""value"":""×2""}]","[{""type"":[],""value"":null}]",2,[144],,,b2d6e9728c18b8d9
138c801d-aa55-4615-acba-3e8db2fa44dc,519974df-352f-47fe-a03f-04e3e551a5da,ギャラドス,ギャラドス,022,R,normal,https://images.scrydex.com/pokemon/swsh10b_ja-22/medium,Scrydex public web image / refreshed 2026-08-29,True,2026-08-28 06:28:15.933943+00:00,2026-08-30 05:24:14.346209+00:00,ptcg:S10b:022,170,Pokémon,"[""Water""]",1 進化,Mitsuhiro Arita,,非常に 狂暴な 性格。 口から出す 破壊光線は すべてのものを 焼きつくす。,"[{""cost"":[""Colorless""],""name"":""あばれまくる"",""damage"":null,""effect"":""ウラが出るまでコインを投げ、オモテの数×2枚ぶん、相手の山札を上からトラッシュする。""},{""cost"":[""Water"",""Water"",""Colorless"",""Colorless""],""name"":""ワイルドスプラッシュ"",""damage"":{""amount"":230,""suffix"":""""},""effect"":""自分の山札を上から5枚トラッシュする。""}]",[],"[{""type"":[""Electric""],""value"":""×2""}]","[{""type"":[],""value"":null}]",3,[130],,,cbdbb3e66c98b8d9
